scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
chr17,91647495,91657816,91653251,147,95,0.7917,3.6458,-0.6432,-0.1559,-0.0992
chr17,91813284,91823585,91818359,123,63,1.9792,1.7708,0.0556,0.0197,0.0122
chr17,91858682,92024177,91946215,3443,2069,13.6597,102.5347,-0.7649,-0.3468,-0.2019
chr17,91998927,92009022,92010916,574,319,3.8681,14.2292,-0.5725,-0.2881,-0.1638
chr17,92014268,92227365,92121318,4910,2988,45.4155,116.6516,-0.4395,-0.1807,-0.11
chr17,92301554,92334810,92320499,590,377,5.375,15.0972,-0.4749,-0.1867,-0.1186
chr17,92327715,92397464,92354833,1164,716,9.9213,11.6574,-0.0805,-0.0175,-0.0118
chr17,92396672,92411432,92404363,323,217,4.1944,4.875,-0.075,-0.0234,-0.0117
chr17,92561276,92607583,92583897,871,546,7.7917,14.75,-0.3087,-0.0986,-0.0521
chr17,92744301,92933655,92852219,3471,2177,28.4201,82.1354,-0.4859,-0.1787,-0.1049
chr17,93409829,93419935,93415306,258,166,1.8229,9.809,-0.6866,-0.3603,-0.1821
chr17,93617753,93627814,93623045,211,132,1.6944,1.8681,-0.0487,-0.0118,-0.0068
chr17,93633390,93644559,93639483,185,123,0.625,7.1944,-0.8401,-0.3082,-0.1826
chr17,93923990,93963143,93946197,346,197,2.7222,4.5347,-0.2498,-0.0839,-0.0523
chr17,94008906,94117860,94058405,1589,919,5.8403,103.3125,-0.893,-0.5387,-0.3116
chr17,94193952,94364897,94287382,3591,2126,18.2326,102.8576,-0.6989,-0.2862,-0.159
chr17,94444513,94549164,94493244,2689,1586,13.8137,164.5567,-0.8451,-0.8859,-0.3729
chr17,94579339,94600909,94591447,455,276,2.1597,7.4583,-0.5509,-0.1195,-0.0796
chr17,94594085,94632018,94612508,601,395,6.3056,8.0417,-0.121,-0.0286,-0.02
chr17,94625357,94649592,94636197,277,158,2.0833,4.625,-0.3789,-0.086,-0.0665
chr17,94631025,94693532,94661686,538,305,2.0556,21.8333,-0.8279,-0.3581,-0.2033
chr17,94684164,94749580,94714878,665,391,0.625,41.2083,-0.9701,-0.6477,-0.3577
chr17,94780575,94819442,94804361,458,284,6.5972,13.9514,-0.3579,-0.169,-0.094
chr17,94808456,94857643,94832149,637,371,6.7569,10.1528,-0.2008,-0.0679,-0.0437
chr17,94920959,94969736,94940601,619,343,4.1389,12.125,-0.491,-0.1786,-0.1012
chr17,94947699,94957863,94959485,191,105,0.4167,5.9236,-0.8686,-0.3274,-0.1677
chr17,94966574,95037391,95003016,948,549,2.9861,87.8472,-0.9343,-1.208,-0.4371
chr17,95046918,95113566,95078601,1426,899,6.2222,42.0,-0.7419,-0.2489,-0.1381
chr17,95131676,95158019,95146472,574,294,1.8194,6.5521,-0.5653,-0.1159,-0.0717
chr17,95221451,95248237,95234505,601,329,2.0868,17.1007,-0.7825,-0.2989,-0.1692
chr17,95259790,95406728,95335008,3765,2086,8.3021,140.5104,-0.8884,-0.561,-0.2866
chr17,95552149,95602453,95569971,459,284,0.0,11.875,-1.0,-0.2153,-0.1587
chr17,95601316,95634232,95618326,382,228,0.125,13.9167,-0.9822,-0.3665,-0.2395
chr17,95639509,95663731,95653121,207,132,0.0,1.5,-1.0,-0.0874,-0.0509
chr18,218080,354810,281239,2365,1439,20.184,58.2396,-0.4853,-0.1514,-0.0984
chr18,331519,341617,343520,349,212,4.5,4.4653,0.0039,0.001,0.0007
chr18,420852,459525,439688,685,391,6.0694,15.0069,-0.4241,-0.1156,-0.0823
chr18,534455,545337,540223,213,141,0.4167,5.4028,-0.8568,-0.1543,-0.0959
chr18,581096,632155,608050,623,348,0.0417,27.4167,-0.997,-0.468,-0.2419
chr18,635192,645466,640032,162,95,0.0556,3.3056,-0.9669,-0.1746,-0.1278
chr18,662948,692048,679882,274,175,1.0,12.7361,-0.8544,-0.3555,-0.1776
chr18,704618,972348,839411,6247,3756,38.2037,198.9884,-0.6779,-0.2782,-0.1703
chr18,1175533,1185831,1182075,235,141,2.3819,4.3403,-0.2913,-0.0918,-0.0679
chr18,1223979,2057889,1603651,12729,7754,87.1285,205.3229,-0.4042,-0.1101,-0.07
chr18,1633428,1643641,1843096,5322,3207,21.4595,98.265,-0.6415,-0.1714,-0.1097
chr18,2288422,2298556,2289919,50,37,0.0,0.0,nan,0.0,0.0
chr18,2358831,2369737,2363038,184,106,1.1458,2.8542,-0.4271,-0.1177,-0.0713
chr18,2458115,2468416,2463900,65,31,0.0,0.125,-1.0,-0.0346,-0.0204
chr18,2466141,2644885,2563731,2729,1671,17.3987,58.8918,-0.5439,-0.1919,-0.1197
chr18,2662604,2865147,2761701,2447,1393,19.7326,54.3924,-0.4676,-0.1876,-0.1156
chr18,2986649,2996936,2991352,113,70,0.1667,2.1944,-0.8588,-0.1648,-0.1014
chr18,3122828,3132937,3130366,92,62,0.4352,1.213,-0.4719,-0.1262,-0.0994
chr18,3251793,3619524,3449389,4706,2855,29.0637,93.8553,-0.5271,-0.1801,-0.109
chr18,3547448,3557565,3589374,1099,659,6.8819,11.7292,-0.2604,-0.0395,-0.0291
chr18,3671588,3695018,3682743,394,242,0.9097,12.9722,-0.8689,-0.3149,-0.1946
chr18,3948590,4160515,4062822,3326,1947,20.4711,72.7002,-0.5606,-0.1984,-0.1143
chr18,4245443,4261529,4253533,240,126,0.25,7.2639,-0.9335,-0.6235,-0.219
chr18,5247265,5257361,5252255,146,81,0.0556,10.3889,-0.9894,-1.3162,-0.5141
chr18,5570426,5580533,5574539,118,72,0.4167,4.0,-0.8113,-0.5383,-0.2869
chr18,5919913,5930211,5926282,88,55,0.3194,2.4722,-0.7711,-0.2857,-0.1593
chr18,6032650,6052292,6043594,295,200,1.1875,6.8542,-0.7047,-0.1948,-0.1036
chr18,6207822,6237559,6221798,378,224,0.8032,6.8241,-0.7894,-0.3063,-0.1652
chr18,6232634,6246579,6240782,230,150,0.9583,1.9792,-0.3475,-0.0848,-0.053
chr18,6271919,6429397,6352561,1528,884,9.0486,33.4722,-0.5744,-0.2184,-0.1349
chr18,6396057,6406120,6411421,337,200,2.8125,6.0208,-0.3632,-0.0967,-0.0677
chr18,6461027,6471161,6463931,99,57,1.7292,1.1597,0.1971,0.0554,0.0404
chr18,6471876,6574260,6533868,1620,977,12.8611,38.5,-0.4992,-0.1633,-0.0981
chr18,6567828,6637505,6597583,1126,716,3.5,37.5556,-0.8295,-0.3307,-0.1867
chr18,6663058,6824036,6749224,1067,637,6.6042,61.7708,-0.8068,-0.3862,-0.221
chr18,6688171,6698290,6758954,942,579,6.4792,55.2292,-0.79,-0.3799,-0.2146
chr18,6820437,6830544,6822506,42,24,1.3333,2.4583,-0.2967,-0.3338,-0.1265
chr18,6847867,6857979,6851646,10,2,nan,nan,nan,nan,nan
chr18,6851088,6902543,6881469,395,251,2.4375,4.9792,-0.3427,-0.0737,-0.0478
chr18,6898860,6966094,6929456,623,415,5.6632,9.5104,-0.2535,-0.0721,-0.0483
chr18,6912839,6922974,6939779,434,280,2.5903,8.8056,-0.5454,-0.1947,-0.1182
chr18,8637449,8647692,8642195,57,35,0.0,0.1111,-1.0,-0.0221,-0.0182
chr18,8713505,8723652,8718794,22,9,nan,nan,nan,nan,nan
chr18,8738049,8793931,8767873,353,202,7.7917,1.6667,0.6476,0.1989,0.126
chr18,8791363,8840712,8821141,453,282,2.1042,7.7222,-0.5717,-0.199,-0.1113
chr18,8831983,8853606,8840899,282,173,0.6458,3.0347,-0.6491,-0.1821,-0.1183
chr18,8857552,8921786,8889312,487,269,3.6574,16.4074,-0.6354,-0.4628,-0.244
chr18,8926007,8936526,8931373,84,56,0.0,3.5278,-1.0,-1.1159,-0.4153
chr18,9187940,9238250,9212781,567,336,5.3403,7.8264,-0.1888,-0.0527,-0.0359
chr18,9252374,9314473,9282887,497,303,1.1667,7.0833,-0.7172,-0.0759,-0.0543
chr18,9306626,9371037,9333161,363,250,2.8194,2.8333,-0.0025,-0.0002,-0.0002
chr18,9392438,9559096,9473755,973,606,3.3229,23.5278,-0.7525,-0.1609,-0.1025
chr18,9559737,9569837,9563560,98,62,0.8333,2.8056,-0.542,-0.3451,-0.1437
chr18,9807062,9974542,9896341,1260,763,3.8044,38.0683,-0.8183,-0.2986,-0.1863
chr18,9890962,9901067,9934135,758,464,2.0521,25.9826,-0.8536,-0.3343,-0.2131
chr18,9971250,10055479,10013453,418,242,0.0208,28.0,-0.9985,-0.6481,-0.3474
chr18,10091826,10150264,10122958,387,225,0.7917,17.8056,-0.9149,-0.4746,-0.2755
chr18,10144190,10154360,10147806,49,24,0.3333,2.5556,-0.7692,-1.473,-0.4138
chr18,10171273,10181387,10177620,12,6,nan,nan,nan,nan,nan
chr18,10268186,10278391,10272810,76,35,0.0,2.4444,-1.0,-0.483,-0.2828
chr18,10275932,10286020,10281446,139,89,0.0,5.4444,-1.0,-0.4346,-0.282
chr18,10279210,10289295,10283761,150,88,0.0,5.0,-1.0,-0.461,-0.2742
chr18,10333242,10343343,10338320,1,nan,nan,nan,nan,nan,nan
chr18,10377060,10387170,10381437,76,46,0.4167,4.1389,-0.8171,-0.5443,-0.2867
chr18,10584278,10594405,10590303,46,26,0.0,2.0,-1.0,-0.7241,-0.3237
chr18,10621807,10662341,10641011,533,320,1.125,30.1667,-0.9281,-0.5035,-0.2723
chr18,10631075,10641177,10646177,391,243,1.0833,21.9167,-0.9058,-0.4889,-0.2697
chr18,11134173,11144280,11137454,47,27,0.0,0.8333,-1.0,-0.2624,-0.1326
chr18,11400239,11507549,11445757,731,483,4.6597,25.625,-0.6923,-0.272,-0.1683
chr18,11474723,11485022,11494849,133,85,3.4028,2.125,0.2312,0.0603,0.0464
chr18,11645905,11758564,11707565,1583,966,5.1296,44.4282,-0.793,-0.3025,-0.186
chr18,11779654,11929969,11847632,1313,822,7.7402,10.8166,-0.1658,-0.0322,-0.0201
chr18,11935269,11978758,11957413,273,165,3.8472,2.7222,0.1712,0.0525,0.0403
chr18,11977827,12016283,12000144,444,252,4.6597,16.9861,-0.5695,-0.2742,-0.1544
chr18,11997082,12071491,12029532,788,472,6.5035,26.2951,-0.6034,-0.3338,-0.158
chr18,12056598,12066704,12063056,106,61,3.2917,1.6667,0.3277,0.1436,0.0688
chr18,12073683,12149684,12108638,460,284,2.7083,12.2639,-0.6382,-0.2726,-0.1483
chr18,12169179,12450732,12324800,3238,1977,17.6875,78.4097,-0.6319,-0.2726,-0.1499
chr18,12500252,12629515,12562697,1229,764,7.5833,24.5903,-0.5286,-0.1241,-0.0771
chr18,12610545,12620661,12620808,169,103,0.75,8.2083,-0.8326,-0.4323,-0.1921
chr18,12626296,12655320,12642643,350,221,0.0,96.5833,-1.0,-4.2396,-0.7557
chr18,12648209,12864449,12740139,1793,1055,7.0417,201.75,-0.9325,-1.2337,-0.4694
chr18,12656115,12666234,12748107,1645,952,6.9792,151.75,-0.9121,-0.9586,-0.4058
chr18,12665010,12675266,12753330,1553,891,6.9792,131.75,-0.8994,-0.8724,-0.3836
chr18,12704427,12714532,12773921,1196,678,1.2153,94.2014,-0.9745,-0.9218,-0.4068
chr18,12777377,12787476,12820054,530,293,0.8403,60.0069,-0.9724,-1.1974,-0.4741
chr18,12802608,12812658,12833174,366,200,0.0278,52.1528,-0.9989,-2.091,-0.6002
chr18,12896749,12937563,12914640,300,162,0.2083,7.6181,-0.9468,-0.2365,-0.1514
chr18,12899486,12909593,12915632,283,153,0.0,7.2222,-1.0,-0.2342,-0.1511
chr18,12943710,12973820,12957125,237,134,0.3194,6.2222,-0.9023,-0.281,-0.1671
chr18,13573658,13876065,13724456,4129,2484,31.0498,131.5845,-0.6182,-0.2643,-0.1537
chr18,14310748,14321047,14315277,178,105,0.0,13.375,-1.0,-0.9964,-0.4335
chr18,14509358,14591936,14550826,594,403,0.0,31.7361,-1.0,-0.4467,-0.2834
chr18,14618934,14685948,14647875,267,156,0.1667,9.75,-0.9664,-0.6639,-0.3035
chr18,14707069,14884071,14801194,842,484,0.0,32.1667,-1.0,-0.344,-0.2128
chr18,14842264,14852370,14864762,233,135,0.0,10.6667,-1.0,-0.4208,-0.2421
chr18,15170636,15180849,15173933,68,48,1.6042,2.6458,-0.2451,-0.1294,-0.069
chr18,15328806,15353495,15342466,520,327,2.2326,31.3646,-0.8671,-1.1506,-0.4706
chr18,15398097,15696834,15565056,2938,1864,9.9809,104.1684,-0.8251,-0.429,-0.2286
chr18,16472624,16585347,16531769,1335,814,6.1389,21.4861,-0.5556,-0.179,-0.0939
chr18,19535520,19545630,19541577,89,58,0.0,3.1389,-1.0,-0.355,-0.1691
chr18,19541577,19604439,19576025,657,378,4.0417,5.6042,-0.162,-0.0262,-0.0165
chr18,19619699,19668127,19645258,498,265,4.2917,6.2778,-0.1879,-0.0582,-0.0378
chr18,19669557,19710325,19690847,529,301,5.8125,35.8403,-0.7209,-0.732,-0.3692
chr18,19845857,19890935,19869565,726,313,2.706,10.1019,-0.5774,-0.2164,-0.1547
chr18,19873133,19883235,19882168,296,181,2.1574,7.5046,-0.5534,-0.2458,-0.18
chr18,19899698,19947503,19921295,812,423,2.8079,40.9259,-0.8716,-1.5457,-0.4796
chr18,19905190,19915304,19923251,733,372,2.5602,38.8727,-0.8764,-1.7342,-0.501
chr18,19977364,20016154,19997026,510,293,8.2731,3.1412,0.4496,0.158,0.0979
chr18,20027184,20090918,20060780,516,303,2.2986,5.7847,-0.4313,-0.1055,-0.0688
chr18,20120104,20139158,20128362,208,129,0.25,1.7361,-0.7483,-0.0598,-0.0506
chr18,20148380,20224253,20189925,966,576,6.4097,19.9306,-0.5133,-0.1506,-0.0837
chr18,20198263,20208361,20211886,391,231,1.7014,7.7569,-0.6402,-0.2005,-0.1092
chr18,20255535,20265859,20262929,29,20,0.0069,0.2986,-0.9545,-0.7887,-0.106
chr18,20358700,20488816,20425113,914,537,1.6354,47.1632,-0.933,-0.5638,-0.2225
chr18,20470787,20480889,20481791,86,60,0.0938,13.6771,-0.9864,-2.3418,-0.5607
chr18,20472600,20482702,20481918,85,60,0.0938,13.6771,-0.9864,-2.3418,-0.5607
chr18,20501721,20511835,20506998,98,64,0.0,1.6667,-1.0,-0.2578,-0.1471
chr18,20583534,20687173,20634899,555,348,3.2917,11.6667,-0.5599,-0.1651,-0.0862
chr18,20718224,20728343,20723276,63,40,0.625,0.25,0.4286,0.0475,0.0368
chr18,20731786,20772379,20749929,435,267,0.9792,9.5833,-0.8146,-0.2237,-0.1363
chr18,20799785,20809893,20806039,137,88,0.9491,0.1991,0.6532,0.0841,0.0603
chr18,20804482,20975104,20886569,2049,1302,13.8958,36.8611,-0.4525,-0.144,-0.0859
chr18,21138185,21148348,21145528,83,58,0.6424,2.1632,-0.5421,-0.0731,-0.0641
chr18,21297779,21343984,21323744,527,315,1.2951,11.6562,-0.8,-0.2743,-0.1547
chr18,21505663,21999047,21733879,3882,2323,15.059,120.6562,-0.7781,-0.3893,-0.1969
chr18,22196420,22382317,22290798,2095,1350,2.7153,75.9792,-0.931,-0.3405,-0.1987
chr18,22521485,22892375,22712458,2716,1721,33.9711,60.985,-0.2845,-0.1147,-0.0716
chr18,22652098,22662200,22764316,1949,1292,24.6412,38.6898,-0.2218,-0.0779,-0.0521
chr18,23394930,23608145,23512492,2497,1573,10.4884,82.6343,-0.7747,-0.3718,-0.2157
chr18,23684545,23856762,23768592,1844,1151,5.7778,45.4583,-0.7745,-0.2141,-0.1385
chr18,23936014,23968503,23948536,206,124,1.625,4.0417,-0.4265,-0.1325,-0.0694
chr18,23951013,23980145,23967814,180,108,0.8125,7.6042,-0.8069,-0.3862,-0.2095
chr18,24044322,24060847,24051581,121,72,0.0,12.875,-1.0,-1.0322,-0.4711
chr18,24063328,24078945,24071063,160,81,0.0,5.2083,-1.0,-0.3441,-0.2062
chr18,24136269,24198888,24169132,493,292,1.5069,4.4444,-0.4936,-0.0545,-0.0374
chr18,24336697,24403237,24371406,591,378,4.515,17.7303,-0.5941,-0.4015,-0.2092
chr18,24585826,24595935,24591912,174,97,0.0,10.9722,-1.0,-0.982,-0.4199
chr18,24655663,24672654,24665772,111,75,0.1667,1.6667,-0.8182,-0.1198,-0.0804
chr18,24679595,24759910,24715214,574,356,2.0069,15.3889,-0.7693,-0.1829,-0.1307
chr18,24774985,24809575,24796498,311,174,0.0417,10.7778,-0.9923,-0.4285,-0.2415
chr18,24799685,24855678,24824532,459,257,0.0,9.9444,-1.0,-0.2,-0.1377
chr18,24854804,24925192,24890160,570,340,2.0556,16.3611,-0.7768,-0.2773,-0.1716
chr18,24941594,25443348,25203470,6431,4014,60.8438,114.5451,-0.3062,-0.1114,-0.0644
chr18,25436321,25491969,25460063,459,287,2.0972,28.8611,-0.8645,-0.7332,-0.3355
chr18,25482094,25891177,25699563,2183,1278,4.9792,69.6944,-0.8666,-0.2938,-0.1948
chr18,25898051,26217271,26054905,4885,2963,20.3021,118.1632,-0.7068,-0.2521,-0.1526
chr18,27760855,27771162,27765769,124,64,1.0139,4.2639,-0.6158,-0.7321,-0.2587
chr18,27778746,27788850,27785089,116,73,0.4722,1.0278,-0.3704,-0.0777,-0.0502
chr18,28485779,28495881,28490715,111,79,0.1042,2.7222,-0.9263,-0.31,-0.1777
chr18,29276045,29286107,29280636,116,68,0.0,9.0,-1.0,-0.9342,-0.4336
chr18,29407377,29417533,29413619,129,76,0.5208,5.0486,-0.813,-0.4994,-0.2693
chr18,30063368,30073472,30067560,44,24,0.1111,0.2778,-0.4286,-0.06,-0.0503
chr18,30726993,30945317,30825608,2261,1401,29.1736,19.5278,0.1981,0.0433,0.03
chr18,31521182,31968233,31752435,3826,2310,18.6238,68.9433,-0.5746,-0.1602,-0.1066
chr18,32110196,32132610,32124533,257,154,1.125,0.0,1.0,0.0278,0.0199
chr18,32691018,32701125,32692832,102,71,1.2153,0.2778,0.6279,0.0782,0.0618
chr18,32995039,33005158,32998546,144,84,0.0312,26.8229,-0.9977,-3.0147,-0.632
chr18,33814492,34018581,33910077,2376,1542,18.3067,28.6123,-0.2196,-0.0572,-0.0363
chr18,34563698,34631610,34599137,920,560,5.8507,12.934,-0.3771,-0.0776,-0.0544
chr18,34660095,34693593,34674549,553,359,3.4062,5.6007,-0.2436,-0.0417,-0.0322
chr18,34737096,34900362,34809534,1810,1066,16.7662,20.2801,-0.0949,-0.028,-0.0177
chr18,34737120,34763418,34809534,1810,1066,16.7662,20.2801,-0.0949,-0.028,-0.0177
chr18,34901534,35010317,34954360,694,406,2.1042,16.5694,-0.7746,-0.2412,-0.1524
chr18,34910160,34920456,34956288,667,392,1.9792,16.1944,-0.7822,-0.2425,-0.1536
chr18,35017092,35040039,35028161,157,90,0.0417,6.6667,-0.9876,-0.7427,-0.3271
chr18,35035275,35072774,35054077,145,91,1.3333,0.875,0.2075,0.0328,0.0247
chr18,35053356,35063463,35063525,84,53,0.875,0.0,1.0,0.095,0.0785
chr18,35101497,35209500,35162769,906,519,5.0139,19.0694,-0.5836,-0.1239,-0.0852
chr18,35309703,35406149,35353623,1049,646,3.3472,16.8403,-0.6684,-0.1757,-0.121
chr18,35617138,35715261,35661759,754,453,1.8472,23.8056,-0.856,-0.3892,-0.2276
chr18,35778919,35883145,35817721,605,365,0.0,63.8333,-1.0,-0.809,-0.4218
chr18,35910075,35978282,35945053,547,346,1.1528,23.4028,-0.9061,-0.4706,-0.2846
chr18,36012487,36022619,36016309,49,26,0.0,3.0,-1.0,-0.4689,-0.3107
chr18,36128638,36175548,36153440,635,402,0.0208,25.1042,-0.9983,-0.4353,-0.2559
chr18,36150563,36160669,36165081,347,240,0.0208,13.7986,-0.997,-0.4214,-0.2444
chr18,36742188,36806482,36770776,519,315,0.5833,1.2917,-0.3778,-0.009,-0.0059
chr18,37075307,37085411,37080241,129,81,0.7917,1.8472,-0.4,-0.1146,-0.0682
chr18,37386101,37396215,37393815,69,42,0.0,0.5,-1.0,-0.1115,-0.0847
chr18,37454668,37847319,37669222,4579,2785,25.8854,85.9132,-0.5369,-0.153,-0.098
chr18,38022014,38404574,38189885,2691,1575,6.4688,88.6285,-0.864,-0.3883,-0.2251
chr18,38451992,38474558,38466109,216,145,1.0,1.6667,-0.25,-0.0249,-0.019
chr18,38461066,38471130,38468165,177,120,1.0,1.0,0.0,0.0,0.0
chr18,38462432,38472492,38468202,176,119,1.0,1.0,0.0,0.0,0.0
chr18,38463371,38473436,38468348,171,116,1.0,1.0,0.0,0.0,0.0
chr18,38463764,38473830,38468553,164,111,1.0,1.0,0.0,0.0,0.0
chr18,38536272,38574889,38552537,633,254,3.9896,12.1007,-0.5041,-0.2828,-0.1659
chr18,38766509,38805471,38785964,339,218,2.7396,5.5312,-0.3375,-0.115,-0.0608
chr18,38795646,38805790,38800436,106,69,0.7604,3.8438,-0.6697,-0.348,-0.1691
chr18,38795874,38805957,38800436,106,69,0.7604,3.8438,-0.6697,-0.348,-0.1691
chr18,38853000,38863112,38859941,134,77,0.875,1.5833,-0.2881,-0.051,-0.0331
chr18,38937512,38947636,38942529,238,136,2.9745,0.8565,0.5529,0.1327,0.0894
chr18,39221526,39231806,39228673,61,31,1.25,0.125,0.8182,0.2633,0.2197
chr18,39250736,39295319,39280476,215,138,1.1042,3.4931,-0.5196,-0.1494,-0.0893
chr18,39286318,39310506,39299276,257,166,0.0,1.5139,-1.0,-0.1141,-0.0782
chr18,39301050,39317302,39309034,168,108,0.0,0.3056,-1.0,-0.0467,-0.0307
chr18,39340905,39351024,39343839,47,31,0.1875,1.2917,-0.7465,-0.2152,-0.1436
chr18,39451640,39489456,39465369,230,129,0.4722,1.9167,-0.6047,-0.0719,-0.0552
chr18,39730305,39824941,39774705,1194,735,6.912,14.794,-0.3631,-0.1104,-0.0644
chr18,39875660,39908577,39894602,338,190,2.8437,10.3924,-0.5703,-0.2951,-0.1665
chr18,39903093,39913371,39906952,154,81,2.5556,2.0694,0.1051,0.0473,0.0305
chr18,39962364,40043677,40005584,518,287,2.7569,5.6875,-0.347,-0.0932,-0.0557
chr18,40046018,40056131,40049170,9,nan,nan,nan,nan,nan,nan
chr18,40061488,40088659,40075006,168,91,0.0,6.9167,-1.0,-0.3865,-0.232
chr18,40111876,40177429,40143622,510,337,1.8958,0.4792,0.5965,0.0467,0.0311
chr18,40253257,40286181,40271658,327,166,0.1389,13.4167,-0.9795,-0.4638,-0.2387
chr18,40362501,40372665,40368842,67,39,0.6042,0.5833,0.0175,0.0047,0.0034
chr18,41460240,42686762,42047640,15672,10044,73.8241,508.6644,-0.7465,-0.3272,-0.1891
chr18,43404666,43489167,43446602,671,406,0.1944,31.1528,-0.9876,-0.6693,-0.3549
chr18,43476879,43487008,43482212,134,72,0.1944,10.4722,-0.9635,-1.9583,-0.5892
chr18,43525104,43566208,43545170,285,183,0.0,25.4444,-1.0,-0.9131,-0.4447
chr18,43567657,43612039,43590277,182,108,0.0,7.0556,-1.0,-0.394,-0.2645
chr18,43607483,43636371,43622374,263,159,0.0,9.6389,-1.0,-0.5923,-0.3418
chr18,44009555,44027677,44017083,128,61,0.0,5.8333,-1.0,-0.4773,-0.2757
chr18,44260827,44337172,44299134,929,541,8.4248,10.8831,-0.1273,-0.0309,-0.02
chr18,44338101,44388632,44365293,518,348,3.1493,11.6562,-0.5746,-0.2147,-0.1279
chr18,44580296,44590405,44586359,131,68,0.6076,3.2465,-0.6847,-0.3051,-0.1569
chr18,44656728,45111134,44861189,5322,3213,38.7917,189.1736,-0.6597,-0.2865,-0.1662
chr18,45541179,45551380,45546733,123,71,0.2153,0.8681,-0.6026,-0.0642,-0.0435
chr18,45569847,45580015,45575551,96,54,0.2292,1.1736,-0.6733,-0.1232,-0.0951
chr18,46052243,46098004,46071384,405,250,3.3958,10.5243,-0.5121,-0.1901,-0.1063
chr18,46101442,46499631,46321395,4672,2759,28.2037,118.4815,-0.6155,-0.2476,-0.1491
chr18,46209748,46219850,46369310,3633,2144,21.3993,101.4618,-0.6517,-0.2683,-0.1607
chr18,46415596,46425795,46458845,1357,794,7.3542,28.2083,-0.5864,-0.2393,-0.1418
chr18,46728531,46738638,46730741,42,26,0.0,0.0,nan,0.0,0.0
chr18,46804726,46822254,46815077,224,136,1.5903,1.0486,0.2053,0.0288,0.0192
chr18,46884966,46936518,46908776,708,392,3.434,17.9826,-0.6793,-0.2072,-0.139
chr18,47000386,47046411,47021870,641,392,7.6042,11.5,-0.2039,-0.0765,-0.0474
chr18,47046925,47081620,47062905,292,150,4.6921,5.1088,-0.0425,-0.0201,-0.0126
chr18,47095023,47267575,47183784,1232,703,8.6632,31.6146,-0.5698,-0.2604,-0.1551
chr18,47205128,47215235,47242001,438,256,2.2847,6.8819,-0.5015,-0.1277,-0.0788
chr18,47503291,47876903,47716831,5548,3302,36.8542,101.2292,-0.4662,-0.1399,-0.0896
chr18,47918529,47928614,47923196,187,101,1.4375,2.6875,-0.303,-0.0651,-0.0472
chr18,47944326,48147757,48055919,1845,1074,18.3484,28.4525,-0.2159,-0.0576,-0.0397
chr18,48180549,48271128,48218125,749,428,2.7546,19.1782,-0.7488,-0.2064,-0.139
chr18,48318656,48328954,48324736,74,44,1.4676,0.3426,0.6215,0.1857,0.1209
chr18,48320840,48330947,48325464,84,50,1.9676,0.3426,0.7034,0.2213,0.1503
chr18,48338461,48348594,48342699,25,16,0.3519,0.5116,-0.185,-0.1661,-0.0692
chr18,48451090,48461219,48456336,118,71,0.875,0.5,0.2727,0.0325,0.021
chr18,48666572,48695961,48681739,326,201,2.309,5.9201,-0.4388,-0.196,-0.0932
chr18,48749288,48769735,48758481,258,152,3.3125,6.2708,-0.3087,-0.089,-0.064
chr18,48795357,48847611,48821863,735,477,7.3819,38.7917,-0.6803,-0.4787,-0.2419
chr18,48850617,48889712,48870954,430,256,2.0608,16.3559,-0.7762,-0.3376,-0.2116
chr18,48944557,49211883,49082106,3282,2005,27.8727,60.6366,-0.3702,-0.1065,-0.0655
chr18,49402918,49416019,49410230,183,105,0.816,3.2326,-0.5969,-0.2085,-0.1344
chr18,49475695,49485977,49479614,78,42,0.25,0.8611,-0.55,-0.1297,-0.0737
chr18,49517052,49527151,49524207,82,49,0.0,0.8333,-1.0,-0.2671,-0.1224
chr18,49680018,49690159,49684742,173,92,2.1042,3.8125,-0.2887,-0.2045,-0.1033
chr18,49910369,49921368,49914259,205,130,0.7083,2.9722,-0.6151,-0.0985,-0.0733
chr18,50880159,51113918,50994129,2661,1623,18.1632,18.3507,-0.0051,-0.0008,-0.0005
chr18,50938914,50949023,51025330,1951,1178,10.3924,16.1562,-0.2171,-0.0347,-0.0194
chr18,51129321,51139428,51135213,129,88,0.1597,21.2083,-0.9851,-3.5701,-0.5266
chr18,51362406,51421390,51387783,668,406,4.0625,10.7083,-0.4499,-0.1036,-0.0714
chr18,51593781,51731396,51659433,1172,715,3.8889,11.8056,-0.5044,-0.0759,-0.0476
chr18,51747386,51876410,51809675,1077,625,6.7176,26.8356,-0.5996,-0.1798,-0.1155
chr18,51889491,51959942,51923068,791,484,4.0729,35.1215,-0.7922,-0.511,-0.2583
